,CVR,Imps,conversions,banner_width,banner_height,rewarded,campaign_id,inventory_source,app_bundle,ad_position,geo_country,platform_browser,platform_os,platform_carrier,platform_device_make,video_player_size,content_language,ad_size,score,cell_maturity_pct,inv_maturity_pct,inv_cvr,geo_cvr,inv_combo_cvr,value
3779,0.0,20,0,320.0,480.0,,5,MOPUB,com.health.drinkwater.reminder,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,LG,M,,320x480,4.75432934763e-05,0.0003716090672612412,0.06020066889632107,0.0,0.00018398334040961565,0.00017290742025117726,1.039161897829421
3780,0.0,12,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,GCI Wireless,Samsung,M,,320x480,0.000580763386097,0.0002229654403567447,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,3.5447487740476213
3781,0.0,24,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Sony,,en,-1x-1,3.21214865835e-05,0.0004459308807134894,1.0,4.685282857219352e-05,0.00018398334040961565,4.685282857219352e-05,0.38732981935456523
3782,0.0,2,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,T-Mobile,,es,-1x-1,3.80667302124e-06,3.716090672612412e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.3907736038755928
3783,0.0,1261,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,LG,M,,320x480,0.000373355462216,0.023429951690821255,1.0,0.0001,0.00018398334040961565,0.0001,2.448001564126464
3784,0.0,4,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Sky Devices,,,320x480,0.000177178924787,7.432181345224824e-05,1.0,0.0001,0.00018398334040961565,0.0001,1.4243810841267954
3785,0.0,8,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Android Browser,Android,,Huawei,M,,320x480,0.000117921073979,0.00014864362690449647,0.2,0.0001,0.00018398334040961565,0.00016718667232769254,1.4006940351117685
3786,0.0,1,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Micromax,M,,320x480,3.16053083225e-05,1.858045336306206e-05,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.5057700848354114
3787,0.0,1,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Haier,,en,-1x-1,5.47347844986e-05,1.858045336306206e-05,0.22125603864734303,0.0,0.00018398334040961565,0.0001432759153334785,0.945764538100085
3788,0.0,11,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Sonim,M,,320x480,0.000664105522446,0.00020438498699368264,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,4.003106561047854
3789,0.0,12,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,SPC,,en,-1x-1,1.85540029634e-05,0.0002229654403567447,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.47178758541179666
3790,0.0,91,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Coolpad,M,,320x480,0.000708684267011,0.0016908212560386474,1.0,0.0001,0.00018398334040961565,0.0001,4.340926765820069
3791,0.0,13,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,BlackBerry,M,,320x480,0.000691817142069,0.00024154589371980676,1.0,0.0001,0.00018398334040961565,0.0001,4.2540379804832815
3792,0.0,1,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Kyocera,M,,320x480,8.66801747179e-06,1.858045336306206e-05,1.0,0.0001,0.00018398334040961565,0.0001,0.49766400058969157
3793,0.0,2,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Lava,,,320x480,0.00202219397761,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,10.0
3794,0.0,23,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Alcatel,,en,-1x-1,2.48264115044e-07,0.00042735042735042735,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.17782740506328953
3795,0.0,2,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Next-Tech,Samsung,M,,320x480,0.000580763386097,3.716090672612412e-05,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,3.545360838927634
3796,0.0,4,0,480.0,320.0,,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Huawei,M,,480x320,0.000297459482681,7.432181345224824e-05,1.0,0.0001,0.00018398334040961565,0.0001,2.0858794551978668
3797,0.0,2,0,320.0,480.0,,5,MOPUB,com.wb.psych,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Lenovo,M,,320x480,0.000117008981761,3.716090672612412e-05,0.004496469713861018,0.0,0.00018398334040961565,0.00018315606489160884,1.4676959196712343
3798,0.0,7,0,320.0,480.0,,5,MOPUB,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Sonimtech,M,,320x480,7.19216550351e-05,0.0001300631735414344,1.0,0.0001,0.00018398334040961565,0.0001,0.8454572993127782
3799,0.0,13,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Oppo,,en,-1x-1,2.31500107475e-05,0.00024154589371980676,1.0,7.687534662544684e-05,0.00018398334040961565,7.687534662544684e-05,0.47314331535405435
3800,0.0,2,0,320.0,480.0,1.0,5,MOPUB,com.imvu.mobilecordova,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TCL,M,,320x480,2.74423600786e-05,3.716090672612412e-05,0.006577480490523969,0.0,0.00018398334040961565,0.00018277319357748995,0.9733732925280958
3801,0.0,1,0,,,,5,GOOGLE_ADX,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,,id,-1x-1,0.000237006373936,1.858045336306206e-05,0.18127090301003346,0.0,0.00018398334040961565,0.00015063251415476224,1.9813453578130207
3802,0.0,38,0,320.0,480.0,,5,APP_LOVIN,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,TCL,M,,320x480,9.08992806217e-05,0.0007060572277963582,0.8839093273875882,4.204153703859413e-05,0.00018398334040961565,5.851965646375473e-05,0.7627570059037522
3803,0.0,26,0,320.0,480.0,,5,MOPUB,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Coolpad,M,,320x480,0.000108029911644,0.0004830917874396135,1.0,0.0001,0.00018398334040961565,0.0001,1.043662026332715
3804,0.0,3,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Android Browser,Android,AT&T,HTC,M,,480x320,5.03665887663e-06,5.574136008918618e-05,0.4,0.0001,0.00018398334040961565,0.00015039000424576937,0.7044133244594444
3805,0.0,2,0,480.0,320.0,,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,MobiWire,M,,480x320,0.000297459482681,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,2.085953304971684
3806,0.0,23,0,,,,5,GOOGLE_ADX,com.yep.calculator,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,,en,-1x-1,0.000134615387651,0.00042735042735042735,0.006874767744332962,0.0,0.00018398334040961565,0.000182718497675473,1.5619398077625934
3807,0.0,15,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Viaero,LG,,en,-1x-1,2.40263325395e-05,0.0002787068004459309,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.308602988681212
3808,0.0,1,0,,,,5,GOOGLE_ADX,com.mobirix.throwball,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,,en,-1x-1,0.000234512044699,1.858045336306206e-05,0.0014121144555927165,0.0,0.00018398334040961565,0.000183723534875035,2.1165332977487523
3809,0.0,8,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Android Browser,Android,,Blu,,en,-1x-1,4.01428223995e-05,0.00014864362690449647,1.0,0.0001,0.00018398334040961565,0.0001,0.6706813665102196
3810,0.0,1,0,320.0,480.0,,5,APP_LOVIN,com.health.drinkwater.reminder,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,T-Mobile,M,,320x480,3.39133039233e-05,1.858045336306206e-05,0.0008918617614269787,0.0,0.00018398334040961565,0.00018381925270356472,1.013689580896121
3811,0.0,8,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellcom,Samsung,M,,320x480,0.000150155989104,0.00014864362690449647,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,1.241917744350578
3812,0.0,3,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HMD,,en,-1x-1,3.31413830281e-05,5.574136008918618e-05,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.3588037486248469
3813,0.0,1,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Asus,M,,480x320,1.32075149395e-06,1.858045336306206e-05,0.4536603493125233,8.1913499344692e-05,0.00018398334040961565,0.00013767830065782865,0.6268035728499239
3814,0.0,3,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Doro,,,320x480,0.000177178924787,5.574136008918618e-05,1.0,0.0001,0.00018398334040961565,0.0001,1.4244068346772216
3815,0.0,102,0,320.0,480.0,,5,MOPUB,com.gazeus.euchre,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,Samsung,M,,320x480,0.000575751706492,0.00189520624303233,0.2287625418060201,0.0,0.00018398334040961565,0.00014189484380754973,3.7983607417278824
3816,0.0,109,0,320.0,480.0,,5,APP_LOVIN,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,Samsung,M,,320x480,0.0002174104593,0.0020252694165737643,1.0,0.0001,0.00018398334040961565,0.0001,1.6425433176713955
3817,0.0,813,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,LG,,en,-1x-1,4.86472708872e-05,0.015105908584169454,1.0,0.0001,0.00018398334040961565,0.0001,0.7063327294530585
3818,0.0,2,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Oukitel,M,,320x480,0.000326882000081,3.716090672612412e-05,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,2.2140132267584502
3819,0.0,2,0,,,,5,GOOGLE_ADX,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Android Browser,Android,,LG,,en,-1x-1,1.47563159771e-05,3.716090672612412e-05,0.18127090301003346,0.0,0.00018398334040961565,0.00015063251415476224,0.7589753215760298
3820,0.0,6,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Lyf,,,320x480,0.00202219397761,0.00011148272017837236,1.0,0.0001,0.00018398334040961565,0.0001,10.0
3821,0.0,1,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Android Browser,Android,,Samsung,,zh,-1x-1,9.13791063795e-06,1.858045336306206e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.4201029047255485
3822,0.0,35,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Motorola,,en,-1x-1,5.21070751347e-06,0.000650315867707172,0.4,0.0001,0.00018398334040961565,0.00015039000424576937,0.7049079623706295
3823,0.0,2,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellular One,Samsung,,,320x480,0.00106443499681,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,6.304176125153474
3824,0.0,4,0,320.0,50.0,,5,RUBICON,645704840,ABOVE_THE_FOLD,USA,Safari,iOS,T-Mobile,Apple,,,320x50,2.02603132493e-05,7.432181345224824e-05,0.007432181345224823,0.0,0.00018398334040961565,0.00018261594285919115,0.9331280750812084
3825,0.0,1,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Lava,M,,320x480,0.00031126695103,1.858045336306206e-05,1.0,0.0001,0.00018398334040961565,0.0001,2.161930023032983
3826,0.0,6,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,,es,-1x-1,2.74659214483e-07,0.00011148272017837236,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.37131753976252246
3827,0.0,21,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,,,480x320,0.000847129849717,0.00039018952062430326,1.0,0.0001,0.00018398334040961565,0.0001,5.107366372733349
3828,0.0004916420845624387,2034,1,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Samsung,M,,320x480,0.000131792694447,0.2,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,1.8495726717575949
3829,0.0,2327,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,M,,320x480,0.000155935296789,0.043236714975845414,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,1.1583421181863427
3830,0.0,2,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Razer,,,320x480,0.000656215124764,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,4.0590426780034194
3831,0.0,81,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,LG,M,,320x480,0.000880760198925,0.0015050167224080267,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,5.168948876850586
3832,0.0,6,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,LG,,zh,-1x-1,3.68873952539e-05,0.00011148272017837236,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.5726671795422817
3833,0.0,156,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,M,,320x480,4.69471597171e-05,0.002898550724637681,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,0.6076822617349693
3834,0.0,3,0,320.0,480.0,,5,APP_LOVIN,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,GCI Wireless,Samsung,M,,320x480,8.10239434941e-05,5.574136008918618e-05,0.8839093273875882,4.204153703859413e-05,0.00018398334040961565,5.851965646375473e-05,0.7089312515541794
3835,0.0,1,0,,,,5,GOOGLE_ADX,com.lyoomatch.jewelscrush.princessadventure,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,,,-1x-1,4.17445562562e-07,1.858045336306206e-05,0.007803790412486066,0.0,0.00018398334040961565,0.00018254757298166998,0.8237430311466352
3836,0.0,1,0,320.0,480.0,,5,APP_LOVIN,com.playrific.cannonsnballs,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,ZTE,M,,320x480,1.34077208713e-05,1.858045336306206e-05,1.0,0.0001,0.00018398334040961565,0.0001,0.5237319289578067
3837,0.0,60,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Coolpad,M,,320x480,5.53611280338e-05,0.0011148272017837235,1.0,0.0001,0.00018398334040961565,0.0001,0.7536202001277406
3838,0.0,811,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,LG,,en,-1x-1,2.16929223029e-07,0.01506874767744333,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.3648371808358114
3839,0.0,5,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,,es,-1x-1,4.27884515375e-07,9.29022668153103e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.3721678688525608
3840,0.0,1,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Android Browser,Android,T-Mobile,Alcatel,M,,320x480,1.45167166465e-06,1.858045336306206e-05,1.0,0.0001,0.00018398334040961565,0.0001,0.45797476906530515
3841,0.0,4,0,480.0,320.0,1.0,5,APP_LOVIN,com.fungames.sniper3d,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,M,,480x320,5.09782548761e-05,7.432181345224824e-05,0.0007060572277963582,0.0,0.00018398334040961565,0.0001838534376423253,1.1076336056227938
3842,0.0,3,0,320.0,480.0,,5,MOPUB,net.zedge.android,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Alcatel,,,320x480,5.60102889722e-05,5.574136008918618e-05,0.0043106651802303966,0.0,0.00018398334040961565,0.00018319024983036943,1.1323460467669277
3843,0.0,10,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,ZTE,,en,-1x-1,5.58566037867e-09,0.0001858045336306206,0.22125603864734303,0.0,0.00018398334040961565,0.0001432759153334785,0.6446392283703857
3844,0.0,3,0,,,,5,GOOGLE_ADX,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,SMT,,en,-1x-1,0.000163358956343,5.574136008918618e-05,0.18127090301003346,0.0,0.00018398334040961565,0.00015063251415476224,1.5762330620248204
3845,0.0,8,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellular One,Samsung,,en,-1x-1,4.75765409647e-05,0.00014864362690449647,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.43815277030952593
3846,0.0,32,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Alcatel,,en,-1x-1,1.4248636937e-08,0.0005945745076179859,0.44674842066146414,8.318083513558476e-05,0.00018398334040961565,0.00013894998037972345,0.6249401562716886
3847,0.0,251,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,,,320x480,0.00136510329321,0.004663693794128577,1.0,0.0001,0.00018398334040961565,0.0001,7.923904146973496
3848,0.0,78,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,,en,-1x-1,8.37976514845e-08,0.0014492753623188406,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.17672229934156478
3849,0.0,2,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Kyocera,,,-1x-1,8.09962372728e-08,3.716090672612412e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.37028307381141046
3850,0.0,10,0,,,,5,GOOGLE_ADX,com.karmangames.pinochle,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Alcatel,,en,-1x-1,5.77515811528e-06,0.0001858045336306206,1.0,0.0001,0.00018398334040961565,0.0001,0.4816651021144235
3851,0.0,23,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Blu,,es,-1x-1,0.00036628061207,0.00042735042735042735,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,2.3834379775956775
3852,0.0,3,0,480.0,320.0,1.0,5,MOPUB,com.glu.deerhunt2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Samsung,M,,480x320,9.60998295341e-05,5.574136008918618e-05,0.004124860646599777,0.0,0.00018398334040961565,0.00018322443476913002,1.352981169326644
3853,0.0,1,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,CAT,,en,-1x-1,3.21214865835e-05,1.858045336306206e-05,1.0,4.685282857219352e-05,0.00018398334040961565,4.685282857219352e-05,0.38749856789122267
3854,0.0,2,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,,de,-1x-1,6.27518446095e-08,3.716090672612412e-05,1.0,7.687534662544684e-05,0.00018398334040961565,7.687534662544684e-05,0.34626989951235837
3855,0.0,1,0,320.0,480.0,1.0,5,APP_LOVIN,com.clubcooee.cooee,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,OnePlus,M,,320x480,0.000222362315981,1.858045336306206e-05,0.0010405053883314752,0.0,0.00018398334040961565,0.00018379190475255626,2.0500185766342205
3856,0.0,4,0,320.0,480.0,,5,MOPUB,com.waplog.social,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Alcatel,M,,320x480,5.1824295042e-06,7.432181345224824e-05,0.019881085098476404,0.0,0.00018398334040961565,0.00018032555196223013,0.8398994096551734
3857,0.0,2,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,LG,,ko,-1x-1,6.57365990264e-06,3.716090672612412e-05,0.22125603864734303,0.0,0.00018398334040961565,0.0001432759153334785,0.6808689057347317
3858,0.0,2,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Motorola,,en,-1x-1,6.35812875771e-06,3.716090672612412e-05,0.22125603864734303,0.0,0.00018398334040961565,0.0001432759153334785,0.6796835244842806
3859,0.0,64,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Essential,,en,-1x-1,3.21214865835e-05,0.0011891490152359718,1.0,4.685282857219352e-05,0.00018398334040961565,4.685282857219352e-05,0.38703634363863926
3860,0.0,2,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,,sr,-1x-1,2.73532095889e-05,3.716090672612412e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.5202751799444771
3861,0.0,2,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Sony,,,480x320,0.000100544006273,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,1.002954772515942
3862,0.0,11,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Kyocera,,,320x480,2.49806566899e-06,0.00020438498699368264,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,0.3649416619315406
3863,0.0,26,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,TCL,,,480x320,0.000208802637644,0.0004830917874396135,1.0,0.0001,0.00018398334040961565,0.0001,1.5976686069510724
3864,0.0,1,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Android Browser,Android,T-Mobile,ZTE,,en,-1x-1,5.66951063874e-09,1.858045336306206e-05,0.44674842066146414,8.318083513558476e-05,0.00018398334040961565,0.00013894998037972345,0.6252931847224069
3865,0.0,1,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,LG,,en,-1x-1,2.40263325395e-05,1.858045336306206e-05,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.3086852651445865
3866,0.0,1,0,,,,5,GOOGLE_ADX,com.scopely.wheeloffortune,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Coolpad,,en,-1x-1,0.000442724529421,1.858045336306206e-05,0.2,0.0001,0.00018398334040961565,0.00016718667232769254,3.187268275156918
3867,0.0,21,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TCL,M,,320x480,0.000374965631636,0.00039018952062430326,0.4495726495726496,0.0001,0.00018398334040961565,0.000146226727541703,2.7193144289517606
3868,0.0,4,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,,sr,-1x-1,7.63608404668e-05,7.432181345224824e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.7897785845554619
3869,0.001639344262295082,610,1,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,M,,480x320,0.000290609285003,0.2,0.4,0.0001,0.00018398334040961565,0.00015039000424576937,5.112795321963857
3870,0.0,1,0,320.0,480.0,,5,APP_LOVIN,com.gazeus.euchre,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,LG,M,,320x480,5.52237054308e-07,1.858045336306206e-05,0.01363805276848755,0.0,0.00018398334040961565,0.00018147416590458672,0.8196541397038791
3871,0.0,3,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Next-Tech,Motorola,,en,-1x-1,2.68563526333e-05,5.574136008918618e-05,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.32423783313415894
